Trd, 000060.150, 444
Trd, 000060.225, 310
Trd, 000060.250, 319
Trd, 000060.575, 321
Trd, 000060.750, 322
Trd, 000060.775, 350
Trd, 000061.100, 310.0
Trd, 000061.900, 310.0
Trd, 000062.525, 338
Trd, 000063.900, 311
Trd, 000065.625, 314
Trd, 000067.350, 322
Trd, 000076.500, 314
Trd, 000089.575, 321.0
Trd, 000120.100, 435
Trd, 000120.825, 330
Trd, 000120.850, 355
Trd, 000120.925, 327
Trd, 000121.075, 310.0
Trd, 000121.300, 310.0
Trd, 000121.800, 312
Trd, 000122.075, 313
Trd, 000123.625, 310.0
Trd, 000123.950, 317
Trd, 000125.300, 310.0
Trd, 000125.350, 312
Trd, 000134.625, 330
Trd, 000139.900, 319.0
Trd, 000180.175, 312
Trd, 000180.275, 379
Trd, 000180.500, 310.0
Trd, 000181.050, 310.0
Trd, 000181.275, 316
Trd, 000181.350, 348
Trd, 000181.500, 339
Trd, 000181.975, 336
Trd, 000185.275, 310.0
Trd, 000187.675, 310.0
Trd, 000190.250, 312
Trd, 000195.050, 315.0
Trd, 000207.300, 313
Trd, 000240.500, 310
Trd, 000240.575, 310.0
Trd, 000240.650, 311
Trd, 000241.700, 310.0
Trd, 000242.625, 326
Trd, 000242.775, 329
Trd, 000243.475, 360
Trd, 000243.825, 319
Trd, 000244.350, 318
Trd, 000245.775, 319
Trd, 000248.425, 316
Trd, 000249.325, 328
Trd, 000255.375, 322
Trd, 000282.150, 317
Trd, 000300.250, 310.0
Trd, 000300.550, 310.0
Trd, 000300.800, 310.0
Trd, 000301.275, 337
Trd, 000301.975, 330
Trd, 000302.800, 313
Trd, 000303.175, 322
Trd, 000303.350, 324
Trd, 000304.275, 310
Trd, 000305.600, 321
Trd, 000306.950, 321
Trd, 000307.400, 344
Trd, 000311.150, 335
Trd, 000360.550, 356
Trd, 000360.850, 348
Trd, 000360.875, 329
Trd, 000360.950, 352
Trd, 000361.475, 345
Trd, 000361.525, 351
Trd, 000361.700, 325.0
Trd, 000362.225, 351
Trd, 000362.575, 352
Trd, 000362.750, 355
Trd, 000365.375, 328
Trd, 000369.025, 313
Trd, 000371.675, 327
Trd, 000375.100, 311
Trd, 000420.400, 310.0
Trd, 000422.250, 310.0
Trd, 000423.400, 310.0
Trd, 000424.325, 310.0
Trd, 000425.075, 312
Trd, 000425.550, 311
Trd, 000426.125, 334
Trd, 000427.200, 342
Trd, 000428.050, 347
Trd, 000428.375, 341
Trd, 000430.950, 339
Trd, 000432.600, 318
Trd, 000437.250, 311
Trd, 000443.500, 337
Trd, 000480.425, 324
Trd, 000480.450, 362
Trd, 000480.650, 328
Trd, 000480.875, 310.0
Trd, 000481.350, 312
Trd, 000481.975, 315
Trd, 000483.000, 313
Trd, 000483.500, 336
Trd, 000485.350, 315
Trd, 000485.825, 332
Trd, 000486.425, 331
Trd, 000488.900, 374
Trd, 000495.575, 318
Trd, 000510.550, 313
Trd, 000540.800, 310.0
Trd, 000541.125, 311
Trd, 000541.150, 334
Trd, 000541.300, 351
Trd, 000541.700, 348
Trd, 000542.625, 343
Trd, 000542.825, 344
Trd, 000543.150, 334
Trd, 000543.725, 310.0
Trd, 000544.225, 319
Trd, 000544.450, 334
Trd, 000547.475, 348
Trd, 000547.975, 310
Trd, 000551.350, 314
Trd, 000561.600, 313
